Should	O
,	O
and	O
how	O
can	O
,	O
exercise	B-PHENOMENON
be	O
done	O
during	O
a	O
coronavirus	B-VIRUS
outbreak	B-DISEASE
?	O
—	O
An	O
interview	O
with	O
Dr.	O
Jeffrey	B-PERSON
A.	O
Woods	B-PERSON
where	O
did	O
you	O
receive	O
your	O
training	O
and	O
what	O
made	O
you	O
interested	O
in	O
exercise	B-PHENOMENON
and	O
immune	B-CELL
function	B-PROCESS
-	O
related	O
research	O
?	O
Woods	B-PERSON
:	O
I	O
am	O
currently	O
an	O
administrator	O
and	O
researcher	O
at	O
UIUC	O
.	O
I	O
received	O
my	O
PhD	O
from	O
the	O
University	B-PLACE
of	O
South	B-PLACE
Carolina	I-PLACE
(	O
USC	O
)	O
at	O
Columbia	B-PLACE
under	O
the	O
direction	O
of	O
Drs	B-PERSON
.	O
J.	O
Mark	O
Davis	B-PERSON
and	O
Russ	B-PERSON
Pate	I-PERSON
.	O
I	O
had	O
an	O
interest	O
in	O
understanding	O
how	O
exercise	B-PHENOMENON
affected	O
the	O
immune	B-CELL
system	O
because	O
not	O
much	O
was	O
known	O
about	O
it	O
,	O
so	O
I	O
sought	O
out	O
co	O
-	O
mentors	B-SPECIES
at	O
the	O
nearby	O
USC	O
School	O
of	O
Medicine	O
.	O
There	O
,	O
I	O
found	O
Drs	B-PERSON
.	O
Eugene	B-PERSON
Mayer	I-PERSON
and	O
Abdul	B-PERSON
Ghaffar	I-PERSON
,	O
who	O
took	O
me	O
on	O
as	O
an	O
additional	O
mentee	O
to	O
learn	O
about	O
the	O
immune	B-CELL
system	O
and	O
how	O
to	O
study	O
it	O
.	O
In	O
the	O
1980s	B-DATE
,	O
exercise	B-PHENOMENON
immunology	O
was	O
a	O
very	O
new	O
subfield	O
for	O
exercise	B-PHENOMENON
science	O
.	O
As	O
time	O
evolved	O
,	O
it	O
has	O
been	O
satisfying	O
to	O
see	O
how	O
important	O
the	O
immune	B-CELL
system	O
is	O
to	O
the	O
normal	B-BODY_PART
tissue	I-BODY_PART
and	O
organ	B-BODY_PART
functioning	O
and	O
pathophysiology	O
and	O
how	O
it	O
plays	O
a	O
role	O
in	O
exercise	B-PHENOMENON
adaptation	B-PROCESS
in	O
muscle	B-DISEASE
and	O
other	O
tissues	B-BODY_PART
.	O
Zhu	B-PERSON
:	O
Please	O
tell	O
us	O
about	O
your	O
well	O
-	O
known	O
"	O
exercise	B-PHENOMENON
and	O
flu	B-DISEASE
"	O
studies	B-DATE
,	O
1,2	O
including	O
the	O
purposes	O
of	O
the	O
studies	B-DATE
,	O
research	O
design	O
,	O
and	O
major	O
findings	B-PROCEDURE
.	O
Woods	B-PERSON
:	O
Back	O
in	O
the	O
2000s	B-DATE
,	O
we	O
performed	O
a	O
series	O
of	O
studies	B-DATE
in	O
mice	B-SPECIES
and	O
people	B-SPECIES
to	O
understand	O
how	O
individual	O
bouts	O
of	O
exercise	B-PHENOMENON
and	O
exercise	B-PHENOMENON
training	O
affect	O
influenza	B-DISEASE
infection	I-DISEASE
and	O
vaccination	B-PROCEDURE
,	O
respectively	O
.	O
In	O
our	O
animal	B-SPECIES
studies	B-DATE
,	O
we	O
found	O
that	O
moderate	O
endurance	O
exercise	B-PHENOMENON
(	O
30	B-QUANTITY
min	O
/	O
day	B-DATE
)	O
could	O
protect	O
mice	B-SPECIES
from	O
death	B-DISEASE
due	O
to	O
influenza	B-DISEASE
.	O
Mice	B-SPECIES
that	O
exercised	O
for	O
longer	B-DATE
durations	I-DATE
(	O
»	O
2.5	O
h	O
/	O
day	B-DATE
)	O
exhibited	O
an	O
increase	O
in	O
some	O
illness	B-DISEASE
symptoms	I-DISEASE
,	O
but	O
there	O
was	O
no	O
statistically	O
significant	O
difference	O
in	O
mortality	B-PROCEDURE
when	O
compared	O
to	O
sedentary	O
mice	B-SPECIES
.	O
We	O
concluded	O
that	O
moderate	O
exercise	B-PHENOMENON
could	O
be	O
beneficial	O
and	O
that	O
prolonged	O
exercise	B-PHENOMENON
could	O
be	O
detrimental	O
to	O
influenza	B-DISEASE
-	O
infected	B-DISEASE
mice	B-SPECIES
.	O
For	O
obvious	O
reasons	O
,	O
we	O
have	O
not	O
performed	O
this	O
experiment	O
in	O
people	B-SPECIES
.	O
We	O
also	O
did	O
a	O
large	B-PHENOMENON
study	O
to	O
determine	O
whether	O
10	B-DATE
months	I-DATE
of	O
regular	B-PHENOMENON
endurance	O
exercise	B-PHENOMENON
could	O
improve	O
influenza	B-DISEASE
vaccination	B-PROCEDURE
responses	B-PROCESS
in	O
older	B-DATE
adults	B-SPECIES
,	O
a	O
group	O
that	O
is	O
at	O
risk	O
for	O
infectious	B-DISEASE
disease	I-DISEASE
due	O
to	O
immunosenescence	B-PROCESS
.	O
We	O
found	O
that	O
regular	B-PHENOMENON
,	O
moderate	O
cardiovascular	B-BODY_PART
exercise	B-PHENOMENON
could	O
extend	O
the	O
protective	B-PROCESS
effect	O
of	O
the	O
annual	B-DATE
influenza	B-DISEASE
vaccination	B-PROCEDURE
so	O
that	O
it	O
maintained	O
protective	B-PROCESS
levels	O
of	O
antibodies	B-GENE
throughout	O
the	O
entire	O
influenza	B-DISEASE
season	O
(	O
i.e.	O
,	O
into	O
March	B-DATE
and	O
April	B-DATE
in	O
the	O
northern	O
hemisphere	O
)	O
.	O
We	O
concluded	O
that	O
regular	B-PHENOMENON
moderate	O
endurance	O
exercise	B-PHENOMENON
might	O
be	O
one	O
way	O
to	O
boost	B-PROCESS
the	O
protective	B-PROCESS
effect	O
of	O
annual	B-DATE
influenza	B-DISEASE
vaccination	B-PROCEDURE
.	O
It	O
is	O
very	O
important	O
for	O
all	O
people	B-SPECIES
to	O
receive	O
the	O
annual	B-DATE
influenza	B-DISEASE
vaccine	B-CHEMICAL
.	O
Both	O
influenza	B-DISEASE
and	O
coronaviruses	B-VIRUS
cause	O
respiratory	B-DISEASE
tract	I-DISEASE
infection	I-DISEASE
that	O
can	O
lead	O
to	O
morbidity	O
and	O
mortality	B-PROCEDURE
,	O
especially	O
in	O
those	O
who	O
are	O
immunocompromised	O
or	O
who	O
have	O
no	O
existing	O
immunity	B-PROCESS
to	O
the	O
viruses	B-VIRUS
.	O
Indeed	O
,	O
while	O
the	O
COVID-19	B-DISEASE
should	O
not	O
be	O
taken	O
lightly	O
,	O
influenza	B-DISEASE
is	O
a	O
much	O
bigger	O
problem	O
,	O
but	O
because	O
it	O
is	O
relatively	O
common	B-DISEASE
and	O
has	O
been	O
around	O
for	O
a	O
long	B-PROCEDURE
time	O
,	O
it	O
does	O
not	O
receive	O
the	O
attention	O
that	O
new	O
viral	B-DISEASE
outbreaks	O
do	O
.	O
The	O
COVID-19	B-DISEASE
is	O
scary	O
because	O
it	O
is	O
new	O
and	O
we	O
do	O
not	O
know	O
a	O
lot	O
about	O
it	O
yet	O
.	O
New	O
