Emergence	O
of	O
Novel	O
Coronavirus	B-VIRUS
2019-nCoV	I-VIRUS
:	O
Need	O
for	O
Rapid	O
Vaccine	B-CHEMICAL
and	O
Biologics	B-CHEMICAL
Development	O
Novel	O
Coronavirus	B-VIRUS
(	O
2019-nCoV	B-VIRUS
)	O
is	O
an	O
emerging	B-DISEASE
pathogen	B-CHEMICAL
that	O
was	O
first	O
identified	O
in	O
Wuhan	B-PLACE
,	O
China	B-PLACE
in	O
late	B-DATE
December	I-DATE
2019	I-DATE
.	O
This	O
virus	B-DISEASE
is	O
responsible	O
for	O
the	O
ongoing	O
outbreak	B-DISEASE
that	O
causes	O
severe	B-DISEASE
respiratory	I-DISEASE
illness	I-DISEASE
and	O
pneumonia	B-DISEASE
-	O
like	O
infection	B-DISEASE
in	O
humans	B-SPECIES
.	O
Due	O
to	O
the	O
increasing	O
number	O
of	O
cases	B-QUANTITY
in	O
China	B-PLACE
and	O
outside	O
China	B-PLACE
,	O
the	O
WHO	O
declared	O
coronavirus	B-VIRUS
as	O
a	O
global	B-PHENOMENON
health	B-SPECIES
emergency	O
.	O
Nearly	O
35,000	O
cases	B-QUANTITY
were	O
reported	O
and	O
at	O
least	O
24	B-DATE
other	O
countries	B-PLACE
or	O
territories	O
have	O
reported	O
coronavirus	B-VIRUS
cases	B-QUANTITY
as	O
early	B-DATE
on	O
as	O
February	B-DATE
.	O
Inter	O
-	O
human	B-SPECIES
transmission	B-DISEASE
was	O
reported	O
in	O
a	O
few	O
countries	B-PLACE
,	O
including	O
the	O
United	B-PLACE
States	O
.	O
Neither	O
an	O
effective	O
anti	O
-	O
viral	B-DISEASE
nor	O
a	O
vaccine	B-CHEMICAL
is	O
currently	O
available	O
to	O
treat	O
this	O
infection	B-DISEASE
.	O
As	O
the	O
virus	B-DISEASE
is	O
a	O
newly	O
emerging	B-DISEASE
pathogen	B-CHEMICAL
,	O
many	O
questions	O
remain	O
unanswered	O
regarding	O
the	O
virus&rsquo;s	O
reservoirs	O
,	O
pathogenesis	O
,	O
transmissibility	O
,	O
and	O
much	O
more	O
is	O
unknown	O
.	O
The	O
collaborative	B-PROCEDURE
efforts	I-PROCEDURE
of	O
researchers	B-SPECIES
are	O
needed	O
to	O
fill	O
the	O
knowledge	O
gaps	O
about	O
this	O
new	O
virus	B-DISEASE
,	O
to	O
develop	O
the	O
proper	O
diagnostic	B-PROCEDURE
tools	I-PROCEDURE
,	O
and	O
effective	O
treatment	B-PROCEDURE
to	O
combat	O
this	O
infection	B-DISEASE
.	O
Recent	O
advancements	O
in	O
plant	O
biotechnology	O
proved	O
that	O
plants	B-SPECIES
have	O
the	O
ability	O
to	O
produce	O
vaccines	B-CHEMICAL
or	O
biopharmaceuticals	B-CHEMICAL
rapidly	O
in	O
a	O
short	B-DATE
time	O
.	O
In	O
this	O
review	B-PHENOMENON
,	O
the	O
outbreak	B-DISEASE
of	O
2019-nCoV	B-VIRUS
in	O
China	B-PLACE
,	O
the	O
need	O
for	O
rapid	O
vaccine	B-CHEMICAL
development	O
,	O
and	O
the	O
potential	O
of	O
a	O
plant	O
system	O
for	O
biopharmaceutical	O
development	O
are	O
discussed	O
.	O
The	O
global	B-PHENOMENON
health	B-SPECIES
system	O
consists	O
of	O
a	O
